CCCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)c2C(=O)*)C1;NC;CCCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)c2C(=O)NC)C1
CCOc1ccc(Nc2nc(Nc3ccccc3*)nc(N3CCOCC3)n2)cc1;OC;CCOc1ccc(Nc2nc(Nc3ccccc3OC)nc(N3CCOCC3)n2)cc1
CCCCNc1cc(C)nc2c(C)c(-c3ccc(*)c(OC)c3)nn12;OC;CCCCNc1cc(C)nc2c(C)c(-c3ccc(OC)c(OC)c3)nn12
N1(*)CCN(c2nc3ccccc3nc2C(C#N)C(=O)OCc2ccccc2)CC1;CC;CCN1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OCc2ccccc2)CC1
CCCCO*;c1cccc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccc(C)n3)cc2)c1;CCCCOc1cccc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccc(C)n3)cc2)c1
O=C(NC*)c1ccco1;c1nc2ccccc2n1Cc1ccccc1Cl;O=C(NCc1nc2ccccc2n1Cc1ccccc1Cl)c1ccco1
CCOC(=O)C1=C(C)N=C2SCCC(=O)N2C1*;c1ccc(OC(C)=O)cc1;CCOC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1ccc(OC(C)=O)cc1
O=C(CC*)Nc1cccc(C(F)(F)F)c1;CN1C(=O)/C(=C/c2cccs2)SC1=S;O=C(CCCN1C(=O)/C(=C/c2cccs2)SC1=S)Nc1cccc(C(F)(F)F)c1
O=S(=O)(NCC(c1cccs1)S(=O)(=O)*)c1ccc2c(c1)OCCO2;c1ccc(F)cc1;O=S(=O)(NCC(c1cccs1)S(=O)(=O)c1ccc(F)cc1)c1ccc2c(c1)OCCO2
CCOCCC*;Nc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOCC;CCOCCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOCC
O=C1c2oc3ccc(Cl)cc3c(=O)c2C(c2cccc(Cl)c2)N1CC*;N1CCOCC1;O=C1c2oc3ccc(Cl)cc3c(=O)c2C(c2cccc(Cl)c2)N1CCN1CCOCC1
COc1cc2nc(SCc3ccc(F)cc3)n3nc(CCn4nc(C)cc4C)nc3c2cc1*;OC;COc1cc2nc(SCc3ccc(F)cc3)n3nc(CCn4nc(C)cc4C)nc3c2cc1OC
CCOC(=O)Oc1ccc2oc(-c3ccc(OC)cc3)c(C(=O)*)c2c1;OCC;CCOC(=O)Oc1ccc2oc(-c3ccc(OC)cc3)c(C(=O)OCC)c2c1
CCCC*;CCCCCCCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C;CCCCCCCCCCCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
CC(=O)NCCc1nc2ccccc2n1*;Cc1ccccc1Cl;CC(=O)NCCc1nc2ccccc2n1Cc1ccccc1Cl
CCOC(=O)C1=C(CS(=O)(=O)c2ccc(C)c(C)c2)NC(=O)NC1*;c1ccc(OC)c(OC)c1;CCOC(=O)C1=C(CS(=O)(=O)c2ccc(C)c(C)c2)NC(=O)NC1c1ccc(OC)c(OC)c1
O=C(N*)c1ccc([N+](=O)[O-])cc1;CC(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1;O=C(NCC(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1)c1ccc([N+](=O)[O-])cc1
CCOc1ccc(C(=O)NCC#CCN2CCc3ccccc3C2)cc1*;OCC;CCOc1ccc(C(=O)NCC#CCN2CCc3ccccc3C2)cc1OCC
COc1ccc(/C=C2\Oc3c(ccc(OC*)c3C)C2=O)cc1OC;C(C)=O;COc1ccc(/C=C2\Oc3c(ccc(OCC(C)=O)c3C)C2=O)cc1OC
O=C(N*)c1cccc(C(F)(F)F)c1;Cc1nnc(SCC(=O)N2CCCc3ccccc32)o1;O=C(NCc1nnc(SCC(=O)N2CCCc3ccccc32)o1)c1cccc(C(F)(F)F)c1
C(=O)(Nc1c2c(nn1-c1ccccc1C)CS(=O)C2)*;CC;CCC(=O)Nc1c2c(nn1-c1ccccc1C)CS(=O)C2
O=C(NCc1ccccc1)*;c1nnc(-c2ccccc2)o1;O=C(NCc1ccccc1)c1nnc(-c2ccccc2)o1
C(n1c(SCc2ccccc2)nc2scc(-c3ccc(F)cc3)c2c1=O)*;C=C;C=CCn1c(SCc2ccccc2)nc2scc(-c3ccc(F)cc3)c2c1=O
COC(=O)*;c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c2ccccc2)c1C;COC(=O)c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c2ccccc2)c1C
CCCCCn1c(=O)[nH]c2cc(C(=O)NCCC*)ccc2c1=O;OC(C)C;CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCOC(C)C)ccc2c1=O
O=C(NC*)C(=O)NCC(c1ccco1)S(=O)(=O)c1ccccc1;c1ccccc1Cl;O=C(NCc1ccccc1Cl)C(=O)NCC(c1ccco1)S(=O)(=O)c1ccccc1
COc1ccccc1*;NC(=O)CN1CCC(C(=O)N2CCCC2)C1;COc1ccccc1NC(=O)CN1CCC(C(=O)N2CCCC2)C1
CC(O)Cn1c(NCC*)nc2c1c(=O)n(C)c(=O)n2C;N(C)C;CC(O)Cn1c(NCCN(C)C)nc2c1c(=O)n(C)c(=O)n2C
COc1ccc(*)c(C2C(C(=O)c3cc(C)ccc3C)=C(O)C(=O)N2CCN(C)C)c1;OC;COc1ccc(OC)c(C2C(C(=O)c3cc(C)ccc3C)=C(O)C(=O)N2CCN(C)C)c1
O=c1c2sccc2nc(SCc2c(F)cccc2Cl)n1C*;CO;O=c1c2sccc2nc(SCc2c(F)cccc2Cl)n1CCO
COc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(N(C(=O)c3ccncc3)S(=O)(=O)c3ccc(*)cc3)cc2)cc1;OC;COc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(N(C(=O)c3ccncc3)S(=O)(=O)c3ccc(OC)cc3)cc2)cc1
N(CC)(C(=O)COc1coc(CN2CCN(c3ccc(F)cc3)CC2)cc1=O)*;CC;CCN(CC)C(=O)COc1coc(CN2CCN(c3ccc(F)cc3)CC2)cc1=O
O=C(Cn1cnc2c(cnn2CCO)c1=O)NC*;c1ccccc1;O=C(Cn1cnc2c(cnn2CCO)c1=O)NCc1ccccc1
COc1ccccc1/C=C/*;C(=O)c1c(-c2ccccc2)c2cc(Br)ccc2[nH]c1=O;COc1ccccc1/C=C/C(=O)c1c(-c2ccccc2)c2cc(Br)ccc2[nH]c1=O
O(C(=O)c1c(C)oc2c1c1c(c3ccccc23)OCN(Cc2cccnc2)C1)*;CC;CCOC(=O)c1c(C)oc2c1c1c(c3ccccc32)OCN(Cc2cccnc2)C1
C(N1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)CC1)*;CCCC;CCCCCN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)CC1
COc1ccc([N+](=O)[O-])cc1N*;C(=O)C1CCN(S(=O)(=O)c2cccs2)CC1;COc1ccc([N+](=O)[O-])cc1NC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1
O=C(Nc1nnc(-c2ccco2)o1)*;c1ccc2ccccc2c1;O=C(Nc1nnc(-c2ccco2)o1)c1ccc2ccccc2c1
O=C(C1=C(O)C(=O)N(Cc2cccnc2)C1c1ccccc1)*;c1ccc2c(c1)OCCO2;O=C(C1=C(O)C(=O)N(Cc2cccnc2)C1c1ccccc1)c1ccc2c(c1)OCCO2
CCNC(=O)C1Cc2ccccc2N1*;C(=O)COC;CCNC(=O)C1Cc2ccccc2N1C(=O)COC
COc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(C)cc1)cn2CC(=O)*;Nc1ccccc1C;COc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(C)cc1)cn2CC(=O)Nc1ccccc1C
C(CSC1=C(C#N)C(c2ccc([N+](=O)[O-])cc2)CC(=O)N1)*;CCCC;CCCCCCSC1=C(C#N)C(c2ccc([N+](=O)[O-])cc2)CC(=O)N1
CCOC(=O)CNC(=O)*;CSc1ncnc2c1cnn2-c1ccc(F)cc1;CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccc(F)cc1
O=C(NCC1CCN(C*)CC1)c1ccccc1Cl;C(F)(F)F;O=C(NCC1CCN(CC(F)(F)F)CC1)c1ccccc1Cl
CCSc1nc2n(n1)C(c1ccc(*)cc1)C(C(=O)Nc1ccccc1OC)=C(C)N2;C(=O)O;CCSc1nc2n(n1)C(c1ccc(C(=O)O)cc1)C(C(=O)Nc1ccccc1OC)=C(C)N2
COc1ccccc1NS(=O)(=O)*;c1ccccc1C;COc1ccccc1NS(=O)(=O)c1ccccc1C
CC/N=C1/SC(CC(=O)Nc2ccc(C(C)=O)cc2)C(=O)N1*;CC;CC/N=C1/SC(CC(=O)Nc2ccc(C(C)=O)cc2)C(=O)N1CC
CCCOC(=O)CCCN1C(=O)/C(=C/c2ccc(*)c(OC)c2)SC1=S;OC;CCCOC(=O)CCCN1C(=O)/C(=C/c2ccc(OC)c(OC)c2)SC1=S
CC(C)S*;c1nnc(NC(=O)C(C)(C)C)s1;CC(C)Sc1nnc(NC(=O)C(C)(C)C)s1
COc1ccc(/C=C2\SC(=O)N(CC(=O)N3CCOCC3)C2=O)cc1*;OC;COc1ccc(/C=C2\SC(=O)N(CC(=O)N3CCOCC3)C2=O)cc1OC
CCOCC(=O)Nc1scc2c(C(=O)*)nn(-c3ccccc3)c(=O)c12;OCC;CCOCC(=O)Nc1scc2c(C(=O)OCC)nn(-c3ccccc3)c(=O)c12
COc1ccc(*)c(NC(=O)c2oc3ccccc3c2NC(=O)C(C)C)c1;OC;COc1ccc(OC)c(NC(=O)c2oc3ccccc3c2NC(=O)C(C)C)c1
O=C(CCS(=O)(=O)c1ccccc1)N*;c1nc(-c2ccccc2)cs1;O=C(CCS(=O)(=O)c1ccccc1)Nc1nc(-c2ccccc2)cs1
O=C(N*)Nc1ccc2c(c1)OCO2;CC(O)c1ccc(C(F)(F)F)cc1;O=C(NCC(O)c1ccc(C(F)(F)F)cc1)Nc1ccc2c(c1)OCO2
COc1cccc2cc(*)/c(=N/c3ccc(F)cc3)oc12;C(N)=O;COc1cccc2cc(C(N)=O)/c(=N/c3ccc(F)cc3)oc12
N1(*)C(=O)/C(=C/c2c(NC(C)c3ccccc3)nc3c(C)cccn3c2=O)SC1=S;CCC;CCCN1C(=O)/C(=C/c2c(NC(C)c3ccccc3)nc3c(C)cccn3c2=O)SC1=S
COc1ccc(C(=O)/C=C/c2ccc(OC)c(*)c2)cc1;OC;COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1
CC(C)CNC(=O)*;CSc1nc(-c2ccccc2)cc(-c2ccccc2)c1C#N;CC(C)CNC(=O)CSc1nc(-c2ccccc2)cc(-c2ccccc2)c1C#N
O(c1ccccc1-n1c(C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12)*;CC;CCOc1ccccc1-n1c(C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12
COc1ccc(C2CC(c3ccc(OC)c(*)c3)=NN2S(C)(=O)=O)cc1O;OC;COc1ccc(C2CC(c3ccc(OC)c(OC)c3)=NN2S(C)(=O)=O)cc1O
O=C(c1sc(=S)n2c1[nH]c(=O)c1sccc21)*;NCC1CCCO1;O=C(NCC1CCCO1)c1sc(=S)n2c1[nH]c(=O)c1sccc12
Cc1sc(N*)c(C#N)c1C;C(=O)C(C)C;Cc1sc(NC(=O)C(C)C)c(C#N)c1C
Cc1ccc(C)c(N2CCn3c2nc2c3c(=O)n(CC*)c(=O)n2C)c1;C(C)C;Cc1ccc(C)c(N2CCn3c2nc2c3c(=O)n(CCC(C)C)c(=O)n2C)c1
COc1cc2c(=O)c(S(=O)(=O)c3ccc(Cl)cc3)cn(Cc3cccc(F)c3)c2cc1*;OC;COc1cc2c(=O)c(S(=O)(=O)c3ccc(Cl)cc3)cn(Cc3cccc(F)c3)c2cc1OC
CC(=O)N*;c1ccc2nc(NC(=O)C3=COCCO3)sc2c1;CC(=O)Nc1ccc2nc(NC(=O)C3=COCCO3)sc2c1
Cc1ccccc1OCC(O)Cn1c(N*)nc2c1c(=O)[nH]c(=O)n2C;CC(=O)NN;Cc1ccccc1OCC(O)Cn1c(NCC(=O)NN)nc2c1c(=O)[nH]c(=O)n2C
c1(*)ccc(CSc2nc3ccccc3c(=O)n2Cc2ccc(C(=O)NCCC)cc2)cc1;C=C;C=Cc1ccc(CSc2nc3ccccc3c(=O)n2Cc2ccc(C(=O)NCCC)cc2)cc1
O=C(C1CC(=O)N(c2cccc(Br)c2)C1)*;N1CCC(CF)CC1;O=C(C1CC(=O)N(c2cccc(Br)c2)C1)N1CCC(CF)CC1
COc1cc(*)cc(C(=O)Nc2nc3ccc(OC)cc3s2)c1;OC;COc1cc(OC)cc(C(=O)Nc2nc3ccc(OC)cc3s2)c1
C(CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(OC)cc1)*;COC;COCCCNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(OC)cc1
CCCC*;CCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C;CCCCCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1/N=C/*;c1ccccn1;Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1/N=C/c1ccccn1
Cc1sc2nc(S*)n(-c3ccccc3)c(=O)c2c1C;CC(=O)N(CCO)CCO;Cc1sc2nc(SCC(=O)N(CCO)CCO)n(-c3ccccc3)c(=O)c2c1C
O=C(c1ccc(Br)cc1)*;N1CCCCCC1;O=C(c1ccc(Br)cc1)N1CCCCCC1
COCC*;OC(=O)c1c(C)oc2ccc(OCc3ccc(C)cc3)cc12;COCCOC(=O)c1c(C)oc2ccc(OCc3ccc(C)cc3)cc12
CC1CCCCN1C*;c1nc2c(c(=O)n(C)c(=O)n2C)n1C/C=C/c1ccccc1;CC1CCCCN1Cc1nc2c(c(=O)n(C)c(=O)n2C)n1C/C=C/c1ccccc1
COCCCNC(=O)CC*;Cn1c(=O)c2ccccc2n(Cc2c(C)cc(C)cc2C)c1=O;COCCCNC(=O)CCCn1c(=O)c2ccccc2n(Cc2c(C)cc(C)cc2C)c1=O
O=C(CS*)N1CCCCC1;c1ncnc2sc3c(c12)CCCC3;O=C(CSc1ncnc2sc3c(c12)CCCC3)N1CCCCC1
CCN(C(=O)Cn1cc(C(=O)C(=O)NCc2ccc(OC)cc2)c2ccccc12)*;CC;CCN(CC)C(=O)Cn1cc(C(=O)C(=O)NCc2ccc(OC)cc2)c2ccccc21
O=C(c1cccs1)*;Nc1nc2cc3c(cc2s1)OCO3;O=C(Nc1nc2cc3c(cc2s1)OCO3)c1cccs1
CCCn1c(*)nc2c1c(=O)[nH]c(=O)n2C;NCC;CCCn1c(NCC)nc2c1c(=O)[nH]c(=O)n2C
O=C(c1ccccc1Cl)*;Nc1ccc(-c2ccc(N3CCOCC3)nn2)cc1;O=C(Nc1ccc(-c2ccc(N3CCOCC3)nn2)cc1)c1ccccc1Cl
O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)*;c1ccco1;O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)c1ccco1
S(c1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(OCC)cc1)*;CCC;CCCSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(OCC)cc1
CCCC*;OC(=O)COc1ccc2c(C)cc(=O)oc2c1;CCCCOC(=O)COc1ccc2c(C)cc(=O)oc2c1
C=CCn1c(CSc2nc3ccccc3s2)nnc1S*;C/C=C/c1ccccc1;C=CCn1c(CSc2nc3ccccc3s2)nnc1SC/C=C/c1ccccc1
N(c1nccc(N2CCN(c3ncnc4c3cnn4C)CC2)n1)*;CC;CCNc1nccc(N2CCN(c3ncnc4c3cnn4C)CC2)n1
CC(C)(C)C1CCc2nc(S*)c(C#N)c(C(F)(F)F)c2C1;CC(N)=O;CC(C)(C)C1CCc2nc(SCC(N)=O)c(C#N)c(C(F)(F)F)c2C1
Cc1ccc(C(=O)Oc2c(Sc3ccccc3*)c(C)nn2C(C)(C)C)cc1;[N+](=O)[O-];Cc1ccc(C(=O)Oc2c(Sc3ccccc3[N+](=O)[O-])c(C)nn2C(C)(C)C)cc1
CCCN(C*)S(=O)(=O)c1ccc(OCC)cc1;CC;CCCN(CCC)S(=O)(=O)c1ccc(OCC)cc1
Cc1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(*)cc2)cc1;[N+](=O)[O-];Cc1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
O(c1ccc(/C=C2\SC(=S)N(CC(=O)NC(C)(C)C)C2=O)cc1)*;CC;CCOc1ccc(/C=C2\SC(=S)N(CC(=O)NC(C)(C)C)C2=O)cc1
O(c1ccc(S(=O)(=O)c2cn(CC(=O)Nc3cccc(Cl)c3)c3ccccc3c2=O)cc1)*;CC;CCOc1ccc(S(=O)(=O)c2cn(CC(=O)Nc3cccc(Cl)c3)c3ccccc3c2=O)cc1
N(C(=O)c1cc2c(=O)n3cccc(C)c3nc2n1CCCOC)*;CC;CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1CCCOC
N(C(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1)(C1CCS(=O)(=O)C1)*;CC(C)C;CC(C)CN(C(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1)C1CCS(=O)(=O)C1
O=C(Nc1nnc(SCc2cccc(*)c2)s1)c1cc(Br)ccc1Cl;C(F)(F)F;O=C(Nc1nnc(SCc2cccc(C(F)(F)F)c2)s1)c1cc(Br)ccc1Cl
COc1ccc(N2C(=O)N(Cc3ccc(F)cc3Cl)c3ccccc3S2(=O)=O)cc1*;OC;COc1ccc(N2C(=O)N(Cc3ccc(F)cc3Cl)c3ccccc3S2(=O)=O)cc1OC
CNC(=O)C(=O)NC*;C1OCCN1S(=O)(=O)c1ccc2c(c1)OCCO2;CNC(=O)C(=O)NCC1OCCN1S(=O)(=O)c1ccc2c(c1)OCCO2
CC(C)C*;Cn1c(N/N=C/c2cccc([N+](=O)[O-])c2)nc2c1c(=O)[nH]c(=O)n2C;CC(C)CCn1c(N/N=C/c2cccc([N+](=O)[O-])c2)nc2c1c(=O)[nH]c(=O)n2C
O=C(CC1(O)C(=O)Nc2ccc(Br)cc21)*;c1ccccc1;O=C(CC1(O)C(=O)Nc2ccc(Br)cc21)c1ccccc1
CCOc1ccc(-n2ccnc2SCC(=O)Nc2cc(OC)ccc2*)cc1;OC;CCOc1ccc(-n2ccnc2SCC(=O)Nc2cc(OC)ccc2OC)cc1
CCOC(=O)C1=C(CS(=O)(=O)c2ccc(C)cc2)NC(=O)NC1c1ccc(*)c(OC)c1;OCC;CCOC(=O)C1=C(CS(=O)(=O)c2ccc(C)cc2)NC(=O)NC1c1ccc(OCC)c(OC)c1
CCCOc1ccc(/C=C2/SC(N3CCOCC3)=NC2=O)cc1*;OCC;CCCOc1ccc(/C=C2/SC(N3CCOCC3)=NC2=O)cc1OCC
O=C(C*)Nc1nc(-c2ccc3c(c2)OCCO3)cs1;Sc1ccccc1;O=C(CSc1ccccc1)Nc1nc(-c2ccc3c(c2)OCCO3)cs1
CCCCN(CCCC)C(=O)C*;Cn1c(=O)oc2ccccc12;CCCCN(CCCC)C(=O)CCn1c(=O)oc2ccccc21
Cc1c(N*)c(=O)n(-c2ccccc2)n1C;C(=S)NC(NC(=O)CC(C)C)C(Cl)(Cl)Cl;Cc1c(NC(=S)NC(NC(=O)CC(C)C)C(Cl)(Cl)Cl)c(=O)n(-c2ccccc2)n1C
CCCCNC(=O)C(=O)Nc1c2c(nn1*)CSC2;c1cccc(Cl)c1;CCCCNC(=O)C(=O)Nc1c2c(nn1-c1cccc(Cl)c1)CSC2
O(c1ccc(NC(=O)CSc2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)*;CC;CCOc1ccc(NC(=O)CSc2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1
C(n1c(=O)c2c(nc3n(-c4cccc(OC)c4)c(-c4ccccc4)cn23)n(C)c1=O)*;COC;COCCn1c(=O)c2c(nc3n(-c4cccc(OC)c4)c(-c4ccccc4)cn23)n(C)c1=O
O=C(c1cn(CC(=O)N2CCCC2)c2ccccc12)*;C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1;O=C(C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cn(CC(=O)N2CCCC2)c2ccccc12
O=C(CC1CCCCN1S(=O)(=O)*)NCc1ccccc1Cl;c1ccccc1;O=C(CC1CCCCN1S(=O)(=O)c1ccccc1)NCc1ccccc1Cl
COc1cc2ccccc2cc1*;C(=O)Nc1cccc(C)c1C;COc1cc2ccccc2cc1C(=O)Nc1cccc(C)c1C
CCOC(=O)CC*;C(=O)Nc1nc2c(s1)COCC2;CCOC(=O)CCC(=O)Nc1nc2c(s1)COCC2
CC(C)(C)*;c1ccc(OCCCC(=O)Nc2ccc3c(c2)OCCO3)cc1;CC(C)(C)c1ccc(OCCCC(=O)Nc2ccc3c(c2)OCCO3)cc1
O(c1ccc(NC(=O)Cn2c(=O)n(CCCCCC(=O)NCc3ccc(F)cc3)c(=O)c3sccc23)cc1)*;CC;CCOc1ccc(NC(=O)Cn2c(=O)n(CCCCCC(=O)NCc3ccc(F)cc3)c(=O)c3sccc32)cc1
COc1ccc(NC(=O)CSc2nccn2-c2ccc(*)cc2OC)c(OC)c1;OC;COc1ccc(NC(=O)CSc2nccn2-c2ccc(OC)cc2OC)c(OC)c1
n1(*)c(-c2ccccc2)cn2c3c(=O)n(C)c(=O)n(C)c3nc12;CCCC;CCCCn1c(-c2ccccc2)cn2c3c(=O)n(C)c(=O)n(C)c3nc12
C(NC(=O)CSc1nc2ccsc2c(=O)n1CCC(C)C)*;CCC;CCCCNC(=O)CSc1nc2ccsc2c(=O)n1CCC(C)C
O=C(C*)N1CCCCCC1;Sc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccccc1;O=C(CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccccc1)N1CCCCCC1
COc1ccc(-n2c(SCC(=O)NC3CCCCC3)nc3c(c2=O)SCC3)cc1*;OC;COc1ccc(-n2c(SCC(=O)NC3CCCCC3)nc3c(c2=O)SCC3)cc1OC
O(c1ccccc1N1CC(C(=O)Nc2ccccc2F)CC1=O)*;CC;CCOc1ccccc1N1CC(C(=O)Nc2ccccc2F)CC1=O
CCC(Nc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(CC(C)C)C1=O)*;CO;CCC(CO)Nc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(CC(C)C)C1=O
COc1cc(NC(=O)Cn2c(C)cc(C)c(*)c2=O)cc(OC)c1;C#N;COc1cc(NC(=O)Cn2c(C)cc(C)c(C#N)c2=O)cc(OC)c1
CC(C)CCN*;C(=O)CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3;CC(C)CCNC(=O)CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3
CCCC*;C(=O)Nc1scc2c(C(=O)OCC)nn(-c3ccccc3)c(=O)c12;CCCCC(=O)Nc1scc2c(C(=O)OCC)nn(-c3ccccc3)c(=O)c12
O=C(CCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)NCC*;CN1CCN(c2ccccc2F)CC1;O=C(CCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)NCCCN1CCN(c2ccccc2F)CC1
Cc1ccc(NCC(O)Cn2c3ccccc3n3c(=O)cc(C)c(*)c23)cc1C;C#N;Cc1ccc(NCC(O)Cn2c3ccccc3n3c(=O)cc(C)c(C#N)c23)cc1C
CC(=O)N*;C(=O)c1cc2ccccc2o/c1=N\Cc1ccccc1;CC(=O)NC(=O)c1cc2ccccc2o/c1=N\Cc1ccccc1
CC1(C)N=C(c2ccc(F)cc2)C(=S)N1C(=O)*;c1ccc(F)cc1;CC1(C)N=C(c2ccc(F)cc2)C(=S)N1C(=O)c1ccc(F)cc1
CCOc1ccccc1*;NC(=O)CSc1cccc2cccnc12;CCOc1ccccc1NC(=O)CSc1cccc2cccnc12
CCCOc1ccc(S(=O)(=O)NCc2ccccc2)cc1O*;CCC;CCCOc1ccc(S(=O)(=O)NCc2ccccc2)cc1OCCC
O=C(C*)N1CCCCC1;Sc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(F)cc1;O=C(CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(F)cc1)N1CCCCC1
C=CCN*;C(=O)CN1CCN(c2ccc(S(N)(=O)=O)cc2)CC1;C=CCNC(=O)CN1CCN(c2ccc(S(N)(=O)=O)cc2)CC1
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC*;N1CCOCC1;Cc1ccc2c(c1)c1nc3ccccc3nc1n2CCN1CCOCC1
CCCC*;CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C;CCCCCCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
Cc1[nH]c2ccccc2c1S*;CC(=O)Nc1nccs1;Cc1[nH]c2ccccc2c1SCC(=O)Nc1nccs1
CC(C)O*;c1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCCN(C)C)cc1;CC(C)Oc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCCN(C)C)cc1
O=C(N*)c1c(F)cccc1F;c1c2c(nn1-c1cccc(Cl)c1)CSC2;O=C(Nc1c2c(nn1-c1cccc(Cl)c1)CSC2)c1c(F)cccc1F
CCN(CC)CCN1C(=O)c2oc3ccc(C)cc3c(=O)c2C1c1cc(*)c(OC)c(OC)c1;OC;CCN(CC)CCN1C(=O)c2oc3ccc(C)cc3c(=O)c2C1c1cc(OC)c(OC)c(OC)c1
COCC*;CNc1nc2ccccc2nc1NS(=O)(=O)c1ccc(Cl)cc1;COCCCNc1nc2ccccc2nc1NS(=O)(=O)c1ccc(Cl)cc1
C(Cn1c(N2CCN(Cc3ccccc3Cl)CC2)nc2c1c(=O)[nH]c(=O)n2C)*;CCCC;CCCCCCn1c(N2CCN(Cc3ccccc3Cl)CC2)nc2c1c(=O)[nH]c(=O)n2C
COc1ccc(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC*)cc1OC;CO;COc1ccc(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCCO)cc1OC
COc1ccccc1C*;Nc1nc2c(-c3cccc(C)c3)nnn2c2ccccc12;COc1ccccc1CNc1nc2c(-c3cccc(C)c3)nnn2c2ccccc12
CCC(C)*;OC(=O)/C(C#N)=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1;CCC(C)OC(=O)/C(C#N)=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1
Cn1c(Cn2c(=O)sc3ccccc23)nnc1SCC(=O)NC*;c1ccccc1Cl;Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NCc1ccccc1Cl
